number,value,state,params_add_group_dummies,params_family,params_feature_subset,params_isotonic,params_lgbm_alpha,params_lgbm_colsample,params_lgbm_lambda,params_lgbm_lr,params_lgbm_max_depth,params_lgbm_min_child,params_lgbm_n_estimators,params_lgbm_num_leaves,params_lgbm_subsample,params_lr_C,params_lr_class_weight_balanced,params_lr_penalty,params_scaler,params_xgb_alpha,params_xgb_colsample,params_xgb_gamma,params_xgb_lambda,params_xgb_lr,params_xgb_max_depth,params_xgb_min_child,params_xgb_n_estimators,params_xgb_subsample,user_attrs_elapsed_sec,user_attrs_n_features,user_attrs_pooled_auroc,user_attrs_pruned_reason,user_attrs_weighted_auroc
1451,0.7768515057310765,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.44237002774572237,True,l1,none,,,,,,,,,,0.12686800956726074,6,0.8053722661734906,,0.7768515057310765
1452,0.7768772342329441,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.31063739946478264,True,l1,none,,,,,,,,,,0.09891057014465332,6,0.8053311226158937,,0.7768772342329441
1453,0.7714275472451648,COMPLETE,True,lr,all,False,,,,,,,,,,0.20902192505670258,False,l1,none,,,,,,,,,,2.1319823265075684,362,0.7987156273951147,,0.7714275472451648
1454,0.7767487395061589,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3866007010008823,True,l2,none,,,,,,,,,,0.11142444610595703,6,0.8052204080873415,,0.7767487395061589
1455,0.7768771980986693,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5776960314598991,True,l1,none,,,,,,,,,,0.14363336563110352,6,0.805373422186603,,0.7768771980986693
1456,0.7516356811524254,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.2683641480873024,True,l1,none,,,,,,,,,,0.07716131210327148,5,0.7823568858393964,,0.7516356811524254
1457,0.7756462503189713,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.13401043447131733,True,l1,none,,,,,,,,,,0.0701146125793457,6,0.8046657319775192,,0.7756462503189713
1458,0.7721072100057382,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.3573232582348249,True,l1,none,,,,,,,,,,0.264768123626709,6,0.8022511358617022,,0.7721072100057382
1459,0.7768514475162139,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4792238310427921,True,l1,none,,,,,,,,,,0.13247418403625488,6,0.8053753138444234,,0.7768514475162139
1460,0.774566682608651,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.3090033629927688,True,l1,none,,,,,,,,,,0.8222665786743164,131,0.8027474858553914,,0.774566682608651
1461,0.7767290715157855,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.2343882603856463,True,l1,none,,,,,,,,,,0.08289432525634766,6,0.8052439487179972,,0.7767290715157855
1462,0.7740103228216754,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.414515394652618,True,l1,none,,,,,,,,,,0.6307218074798584,49,0.8033809810410697,,0.7740103228216754
1463,0.7768738427986895,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5469017616236729,True,l1,none,,,,,,,,,,0.13123011589050293,6,0.8053726339958445,,0.7768738427986895
1464,0.7763347100341562,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.1858596562143373,True,l1,none,,,,,,,,,,0.07633852958679199,6,0.8050773777376886,,0.7763347100341562
1465,0.7767712196775478,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.2918703269392262,True,l1,none,,,,,,,,,,0.09311628341674805,6,0.8053078972615416,,0.7767712196775478
1466,0.7768531636351896,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.39261689268380506,True,l1,none,,,,,,,,,,0.12013959884643555,6,0.8053586567463926,,0.7768531636351896
1467,0.7767246602979547,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.23487118924552047,True,l1,none,,,,,,,,,,0.08324313163757324,6,0.8052422672443791,,0.7767246602979547
1468,0.7768702075591337,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5892800940148579,True,l1,none,,,,,,,,,,0.14001870155334473,6,0.8053695337788608,,0.7768702075591337
1469,0.7768924985187745,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.31924525418904326,True,l1,none,,,,,,,,,,0.10143709182739258,6,0.8053378485103668,,0.7768924985187745
1470,0.7762316585784114,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.17909273511122392,True,l1,none,,,,,,,,,,0.07794070243835449,6,0.8050394394891767,,0.7762316585784114
1471,0.7702294713095833,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,0.30905262262562244,True,l1,none,,,,,,,,,,12.14081621170044,237,0.7989017455062355,,0.7702294713095833
1472,0.7764113142059876,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.24361067388498156,False,l1,none,,,,,,,,,,0.07139825820922852,6,0.8051493658269702,,0.7764113142059876
1473,0.7767781305231725,COMPLETE,True,lr,oof_only,False,,,,,,,,,,16.74874585831062,True,l1,none,,,,,,,,,,1.5585615634918213,6,0.8051891957333028,,0.7767781305231725
1474,0.7767401464894672,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.35805488426191084,True,l2,none,,,,,,,,,,0.050125837326049805,6,0.8052088479562162,,0.7767401464894672
1475,0.7767616260358894,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.2881502967103516,True,l1,none,,,,,,,,,,0.09193229675292969,6,0.8053045343143052,,0.7767616260358894
1476,0.7759733767888722,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.155173952128443,True,l1,none,,,,,,,,,,0.07443022727966309,6,0.8048746550745876,,0.7759733767888722
1477,0.7765668897986658,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.21161223175360402,True,l1,none,,,,,,,,,,0.07987046241760254,6,0.8051898262859096,,0.7765668897986658
1478,0.7711016680700119,COMPLETE,True,lr,oof+hand,True,,,,,,,,,,0.38719263312685837,True,l1,none,,,,,,,,,,1.0466115474700928,34,0.8010637002109093,,0.7711016680700119
1479,0.7750309219996498,COMPLETE,True,lr,oof+ph,False,,,,,,,,,,0.10729868572638415,True,l1,none,,,,,,,,,,0.33861279487609863,42,0.8043052660706054,,0.7750309219996498
1480,0.776865856754813,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.45188899659256315,True,l1,none,,,,,,,,,,0.12947463989257812,6,0.8053720559892881,,0.776865856754813
1481,0.7768896628996655,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.32065126430707086,True,l1,none,,,,,,,,,,0.10441398620605469,6,0.8053395825300356,,0.7768896628996655
1482,0.7712279311599755,COMPLETE,True,lr,all,False,,,,,,,,,,0.26078993494560687,True,l1,none,,,,,,,,,,1.5052893161773682,362,0.7984449101425752,,0.7712279311599755
1483,0.776872212497185,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.35070982456679295,True,l1,none,,,,,,,,,,0.11269807815551758,6,0.8053582363779881,,0.776872212497185
1484,0.7768605398889689,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.45808018592551397,True,l1,none,,,,,,,,,,0.12848758697509766,6,0.8053693235946584,,0.7768605398889689
1485,0.7765620876547058,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.20851256651336708,True,l1,none,,,,,,,,,,0.08125877380371094,6,0.8051849920492571,,0.7765620876547058
1486,0.7516014224207178,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.25984734289459205,True,l1,none,,,,,,,,,,0.07812356948852539,5,0.7823267244063687,,0.7516014224207178
1487,0.7768771773862583,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3239422310929178,True,l1,none,,,,,,,,,,0.09816479682922363,6,0.8053371654117093,,0.7768771773862583
1488,0.7768511549878774,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.42510240641406843,True,l1,none,,,,,,,,,,0.12522554397583008,6,0.8053637537132979,,0.7768511549878774
1489,0.7768611115250301,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5196646618714355,True,l1,none,,,,,,,,,,0.13271117210388184,6,0.8053757867588787,,0.7768611115250301
1490,0.7768847527635302,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.31500697134221256,True,l1,none,,,,,,,,,,0.09875035285949707,6,0.8053346432012819,,0.7768847527635302
1491,0.7759210660976761,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.15159258880677487,True,l1,none,,,,,,,,,,0.07421231269836426,6,0.8048485396874541,,0.7759210660976761
1492,0.6518948593925284,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.24678042177539164,False,l2,none,,,,,,,,,,116.7066764831543,131,0.6736910752529855,,0.6518948593925284
1493,0.7740339976239019,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.3866990615121266,True,l1,none,,,,,,,,,,0.6366395950317383,49,0.8033714702059164,,0.7740339976239019
1494,0.7765384685357353,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.20499173939506862,True,l1,none,,,,,,,,,,0.07711267471313477,6,0.8051680722209735,,0.7765384685357353
1495,0.776872055500374,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5378631594958512,True,l1,none,,,,,,,,,,0.1334702968597412,6,0.8053738425550075,,0.776872055500374
1496,0.7747443740695702,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.06321157917780092,True,l1,none,,,,,,,,,,0.053603410720825195,6,0.8037332497640945,,0.7747443740695702
1497,0.7729756662710766,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.8188427918063943,True,l1,none,,,,,,,,,,0.397197961807251,6,0.8027019809755973,,0.7729756662710766
1498,0.7768523517385023,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3046239853360383,True,l1,none,,,,,,,,,,0.09202313423156738,6,0.8053254476424322,,0.7768523517385023
1499,0.7693633648003864,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,0.4258154836679236,True,l1,none,,,,,,,,,,16.748300313949585,237,0.797899377045552,,0.7693633648003864
1500,0.7767678043757258,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.25747896256283426,True,l1,none,,,,,,,,,,0.08302903175354004,6,0.8052807309533966,,0.7767678043757258
1501,0.7768692844436307,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6465833590984197,True,l1,none,,,,,,,,,,0.14864754676818848,6,0.805364489358006,,0.7768692844436307
1502,0.7771574094595421,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.32598703715089417,True,l1,robust,,,,,,,,,,0.052768707275390625,6,0.8054570754991113,,0.7771574094595421
1503,0.7770846438854252,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.37743988261171363,True,l1,robust,,,,,,,,,,0.055648088455200195,6,0.8054167201322731,,0.7770846438854252
1504,0.7768571218480932,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.472199707992596,True,l1,none,,,,,,,,,,0.12979602813720703,6,0.8053739476471088,,0.7768571218480932
1505,0.7770815806618651,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.3800682999852865,True,l1,robust,,,,,,,,,,0.056498050689697266,6,0.8054130419087331,,0.7770815806618651
1506,0.7769077561064811,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6893564545140392,True,l1,robust,,,,,,,,,,0.06412172317504883,6,0.8053137824192054,,0.7769077561064811
1507,0.776873272016212,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7465276770288863,True,l1,robust,,,,,,,,,,0.06676983833312988,6,0.8052930792752807,,0.776873272016212
1508,0.7748980965804044,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.6407942942546407,True,l1,robust,,,,,,,,,,0.5132837295532227,34,0.8035893786776322,,0.7748980965804044
1509,0.776888074749067,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.9909229146509014,True,l1,robust,,,,,,,,,,0.07176971435546875,6,0.8052737423286707,,0.776888074749067
1510,0.7734746117128065,COMPLETE,True,lr,oof+ph,False,,,,,,,,,,1.0540418302977026,True,l1,robust,,,,,,,,,,0.16194581985473633,42,0.8021499847143538,,0.7734746117128065
1511,0.7768798325144055,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.9228810790299544,True,l1,robust,,,,,,,,,,0.07197284698486328,6,0.8052823598809644,,0.7768798325144055
1512,0.7633578910852906,COMPLETE,True,lr,all,False,,,,,,,,,,0.9957015383433497,False,l1,robust,,,,,,,,,,0.6360931396484375,362,0.7909716006462323,,0.7633578910852906
1513,0.7768186625562992,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.270924209442736,True,l2,robust,,,,,,,,,,0.2504448890686035,6,0.8051976031013941,,0.7768186625562992
1514,0.7768768096158373,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.155770669230092,True,l1,robust,,,,,,,,,,0.07469654083251953,6,0.805275055979935,,0.7768768096158373
1515,0.7746472798026048,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.019022272353571106,True,l1,robust,,,,,,,,,,0.09680938720703125,6,0.8014662555043303,,0.7746472798026048
1516,0.7768931281898818,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.8618470946148797,True,l1,robust,,,,,,,,,,0.06809234619140625,6,0.8052853550058467,,0.7768931281898818
1517,0.7522106436945173,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.8420657390433474,True,l1,robust,,,,,,,,,,0.06199526786804199,5,0.7828617482932779,,0.7522106436945173
1518,0.776884094838719,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.2142373541974132,True,l1,robust,,,,,,,,,,0.07953619956970215,6,0.8052767899996037,,0.776884094838719
1519,0.7768746898535459,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.9322364615592473,True,l1,robust,,,,,,,,,,0.07096529006958008,6,0.8052806258612955,,0.7768746898535459
1520,0.7768810733793964,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.3084750680754875,True,l1,robust,,,,,,,,,,0.08098101615905762,6,0.8052734270523672,,0.7768810733793964
1521,0.7709022250753781,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.7346682129031973,True,l1,robust,,,,,,,,,,0.4973742961883545,131,0.7990696826838588,,0.7709022250753781
1522,0.7768777326223676,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.8935368803585175,True,l1,robust,,,,,,,,,,0.06831574440002441,6,0.805282517519116,,0.7768777326223676
1523,0.776906805879937,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6776816375428324,True,l1,robust,,,,,,,,,,0.06572151184082031,6,0.8053173555506443,,0.776906805879937
1524,0.7737508983827561,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.6648003431705289,True,l1,robust,,,,,,,,,,0.9169442653656006,49,0.8030666505665567,,0.7737508983827561
1525,0.7768752213774945,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.8127249557314512,True,l1,robust,,,,,,,,,,0.06845712661743164,6,0.8052840413545825,,0.7768752213774945
1526,0.7768760833265108,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.0352726718419762,True,l1,robust,,,,,,,,,,0.07449531555175781,6,0.8052756339864913,,0.7768760833265108
1527,0.7742641741664684,COMPLETE,True,lgbm,oof_only,False,0.00859892161866187,0.7231475200965438,0.0037788443203719524,0.0038986233825887523,4.0,100.0,327.0,59.0,0.5197176007290384,,,,robust,,,,,,,,,,0.4952120780944824,6,0.8039330298483637,,0.7742641741664684
1528,0.7769530773125825,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6157662500485086,True,l1,robust,,,,,,,,,,0.06235170364379883,6,0.8053277596686572,,0.7769530773125825
1529,0.7674031598427834,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,0.5745904085471809,True,l1,robust,,,,,,,,,,4.317803621292114,237,0.795940670464485,,0.7674031598427834
1530,0.7768583979954337,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.478208979739828,True,l1,robust,,,,,,,,,,0.08256936073303223,6,0.8052638111251129,,0.7768583979954337
1531,0.7768744695753672,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7700564150035658,True,l1,robust,,,,,,,,,,0.0637054443359375,6,0.8052903994267017,,0.7768744695753672
1532,0.7769461909461197,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.547451789150172,True,l1,robust,,,,,,,,,,0.05589461326599121,6,0.8053390570695298,,0.7769461909461197
1533,0.7769588188212477,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.523632250753045,True,l1,robust,,,,,,,,,,0.05622434616088867,6,0.8053498815559474,,0.7769588188212477
1534,0.7768769987321696,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6152133972755329,False,l1,robust,,,,,,,,,,0.06690001487731934,6,0.8054384741972093,,0.7768769987321696
1535,0.7728927849477104,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.5608672115649497,True,l2,robust,,,,,,,,,,0.10640811920166016,6,0.8026385053465079,,0.7728927849477104
1536,0.7769615186900201,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5208696930689023,True,l1,robust,,,,,,,,,,0.0564420223236084,6,0.80535103756906,,0.7769615186900201
1537,0.776953965702272,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5192464355807535,True,l1,robust,,,,,,,,,,0.05540919303894043,6,0.805351773213768,,0.776953965702272
1538,0.7768858230558336,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7198247977320947,True,l1,robust,,,,,,,,,,0.06203174591064453,6,0.8052989118868941,,0.7768858230558336
1539,0.7736276530440684,COMPLETE,True,lr,oof+ph,False,,,,,,,,,,0.5984126300946289,True,l1,robust,,,,,,,,,,0.13089871406555176,42,0.8023128249250719,,0.7736276530440684
1540,0.7769610561938068,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5133764549189204,True,l1,robust,,,,,,,,,,0.05587172508239746,6,0.8053513002993129,,0.7769610561938068
1541,0.7769568241598973,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5100803605069281,True,l1,robust,,,,,,,,,,0.05763053894042969,6,0.805354820884701,,0.7769568241598973
1542,0.7653730152854413,COMPLETE,True,lr,all,False,,,,,,,,,,0.5145961314717502,True,l1,robust,,,,,,,,,,0.9925272464752197,362,0.7925177681842702,,0.7653730152854413
1543,0.7768756768341603,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7805329094225639,True,l1,robust,,,,,,,,,,0.06458640098571777,6,0.8052902417885499,,0.7768756768341603
1544,0.7769628874343687,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5141767373987588,True,l1,robust,,,,,,,,,,0.05842995643615723,6,0.8053517206677174,,0.7769628874343687
1545,0.776960681217304,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5057153449550126,True,l1,robust,,,,,,,,,,0.05630826950073242,6,0.8053559768978136,,0.776960681217304
1546,0.776908952864845,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6728245953085903,True,l1,robust,,,,,,,,,,0.06139254570007324,6,0.8053168826361892,,0.776908952864845
1547,0.7747752933665895,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.7334219255005036,True,l1,robust,,,,,,,,,,0.566277027130127,34,0.8035037286152025,,0.7747752933665895
1548,0.7728734646280204,COMPLETE,True,lgbm,oof_only,False,3.171798729533047,0.7962347569310002,0.790998191651977,0.0069090583913426875,5.0,31.0,200.0,147.0,0.8054563689461396,,,,robust,,,,,,,,,,0.42223572731018066,6,0.8022114110474708,,0.7728734646280204
1549,0.7522204244489928,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.6924804767379464,True,l1,robust,,,,,,,,,,0.05797457695007324,5,0.7828815056082926,,0.7522204244489928
1550,0.776947653847324,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5408268724704017,True,l1,robust,,,,,,,,,,0.059877872467041016,6,0.8053414741878562,,0.776947653847324
1551,0.7768810745838387,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.8443746245784634,True,l1,robust,,,,,,,,,,0.06841826438903809,6,0.8052832531638239,,0.7768810745838387
1552,0.7712405333727946,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.5426846060461596,True,l1,robust,,,,,,,,,,0.39007019996643066,131,0.7994083419797859,,0.7712405333727946
1553,0.7769005932794366,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6986384021891245,True,l1,robust,,,,,,,,,,0.06422185897827148,6,0.8053073192549852,,0.7769005932794366
1554,0.7768843127702253,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.870482497047759,True,l1,robust,,,,,,,,,,0.06897807121276855,6,0.8052845142690377,,0.7768843127702253
1555,0.7735483721611507,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.7427286618143167,True,l1,robust,,,,,,,,,,1.1862468719482422,49,0.8029430622556148,,0.7735483721611507
1556,0.773763332297726,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.6278761796852009,True,l1,robust,,,,,,,,,,0.13401055335998535,6,0.8030126857726207,,0.773763332297726
1557,0.7768985671242328,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.976866447609598,True,l1,robust,,,,,,,,,,0.07320666313171387,6,0.8052785240192727,,0.7768985671242328
1558,0.7768886340323263,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.9661574733229955,True,l1,robust,,,,,,,,,,0.07048869132995605,6,0.8052763170851488,,0.7768886340323263
1559,0.7633688108969992,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,1.1940262407145064,False,l2,robust,,,,,,,,,,116.14768052101135,237,0.7914599636402349,,0.7633688108969992
1560,0.7768756716118744,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.9104691534877839,True,l1,robust,,,,,,,,,,0.06945085525512695,6,0.8052818869665092,,0.7768756716118744
1561,0.7769148419967747,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6645405933854793,True,l1,robust,,,,,,,,,,0.06010127067565918,6,0.8053183013795545,,0.7769148419967747
1562,0.7768734606044421,COMPLETE,True,lr,oof_only,False,,,,,,,,,,1.1882619030677988,True,l1,robust,,,,,,,,,,0.07502317428588867,6,0.8052751610720361,,0.7768734606044421
1563,0.7768793426129833,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7400671062415785,True,l1,robust,,,,,,,,,,0.0650479793548584,6,0.805295601485708,,0.7768793426129833
1564,0.7769355707996184,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6357871164405287,True,l1,robust,,,,,,,,,,0.061480045318603516,6,0.8053228728859542,,0.7769355707996184
1565,0.776906648938347,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6753116423511245,True,l1,robust,,,,,,,,,,0.06141543388366699,6,0.8053163571756834,,0.776906648938347
1566,0.7768900476908104,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7080670724088832,True,l1,robust,,,,,,,,,,0.06051325798034668,6,0.8053035359393441,,0.7768900476908104
1567,0.7769372079413948,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6342151863300872,True,l1,robust,,,,,,,,,,0.05914020538330078,6,0.8053239238069656,,0.7769372079413948
1568,0.7769303959599284,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.6316259728122479,True,l1,robust,,,,,,,,,,0.060521602630615234,6,0.8053243441753701,,0.7769303959599284
1569,0.7743081227733994,COMPLETE,True,lgbm,oof_only,False,0.04571380702618604,0.557331786569923,0.4256878389051465,0.0014468865667994365,-1.0,48.0,730.0,34.0,0.6366760080166909,,,,robust,,,,,,,,,,2.132969617843628,6,0.8039711782810778,,0.7743081227733994
1570,0.7748615014040366,COMPLETE,True,lr,oof+hand,False,,,,,,,,,,0.6714190413024278,True,l1,robust,,,,,,,,,,0.5433230400085449,34,0.8035611089024254,,0.7748615014040366
1571,0.7768774879732759,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.9362922440902929,True,l1,robust,,,,,,,,,,0.06830239295959473,6,0.8052796800323851,,0.7768774879732759
1572,0.7769704115762469,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5733521520458235,True,l1,robust,,,,,,,,,,0.05727338790893555,6,0.8053315955303489,,0.7769704115762469
1573,0.7769666753697041,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5840317858091196,True,l1,robust,,,,,,,,,,0.06087374687194824,6,0.8053337499184223,,0.7769666753697041
1574,0.7645994010079057,COMPLETE,True,lr,all,False,,,,,,,,,,0.5991827732538011,True,l1,robust,,,,,,,,,,0.9303586483001709,362,0.7918024587978536,,0.7645994010079057
1575,0.7734692664913451,COMPLETE,True,lr,oof_only,True,,,,,,,,,,0.5182423876610794,True,l1,robust,,,,,,,,,,0.11395478248596191,6,0.8029250915063199,,0.7734692664913451
1576,0.7736363355983282,COMPLETE,True,lr,oof+ph,False,,,,,,,,,,0.5898927883801288,True,l1,robust,,,,,,,,,,0.1293811798095703,42,0.8023176066156739,,0.7736363355983282
1577,0.7768790739518289,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.7319274782412732,True,l1,robust,,,,,,,,,,0.06271195411682129,6,0.8052942878344438,,0.7768790739518289
1578,0.7769452536860495,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5404261898509781,True,l1,robust,,,,,,,,,,0.056058406829833984,6,0.8053425251088676,,0.7769452536860495
1579,0.7522449054473122,COMPLETE,True,lr,oof_minus_roberta,False,,,,,,,,,,0.5287499288479598,True,l1,robust,,,,,,,,,,0.05174517631530762,5,0.7829146096201519,,0.7522449054473122
1580,0.7769613073558367,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5082966736713584,True,l1,robust,,,,,,,,,,0.05472087860107422,6,0.8053569752727745,,0.7769613073558367
1581,0.7769066295165945,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4973014189807524,False,l1,robust,,,,,,,,,,0.0619809627532959,6,0.8054504021506889,,0.7769066295165945
1582,0.776826087390035,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5286209842180035,True,l2,robust,,,,,,,,,,0.053580284118652344,6,0.8052334395078831,,0.776826087390035
1583,0.7713877369713151,COMPLETE,True,lr,all_minus_ng,False,,,,,,,,,,0.5339410958834823,True,l1,robust,,,,,,,,,,0.37195324897766113,131,0.7994873186937935,,0.7713877369713151
1584,0.7769572569901075,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.512810317714879,True,l1,robust,,,,,,,,,,0.05847573280334473,6,0.8053521935821726,,0.7769572569901075
1585,0.776962314745333,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.5048606158114044,True,l1,robust,,,,,,,,,,0.05733537673950195,6,0.8053562921741169,,0.776962314745333
1586,0.777000574418599,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.47822648189839234,True,l1,robust,,,,,,,,,,0.05683708190917969,6,0.8053598653055558,,0.777000574418599
1587,0.7769803422895138,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4982598741974758,True,l1,robust,,,,,,,,,,0.05942702293395996,6,0.8053582889240387,,0.7769803422895138
1588,0.774304746889259,COMPLETE,True,lr,oof+hand+graph,False,,,,,,,,,,0.4824297265694944,True,l1,robust,,,,,,,,,,0.758467435836792,49,0.8033713651138152,,0.774304746889259
1589,0.7769764876702471,COMPLETE,True,lr,oof_only,False,,,,,,,,,,0.4901032691847848,True,l1,robust,,,,,,,,,,0.05739545822143555,6,0.8053606534963142,,0.7769764876702471
1590,0.7685399576327676,COMPLETE,True,lr,oof+ng,False,,,,,,,,,,0.4528181364397673,True,l1,robust,,,,,,,,,,2.9975624084472656,237,0.7970195459747991,,0.7685399576327676
1591,0.7746561382376085,COMPLETE,True,lgbm,oof_only,False,0.023900602322568597,0.6661365225087307,0.08791245000886747,0.001999100788670966,2.0,23.0,622.0,15.0,0.9199104990498748,,,,robust,,,,,,,,,,0.3760404586791992,6,0.7998369075682392,,0.7746561382376085
