variant,clf,group,auroc,auprc,ece,accuracy,accuracy_at_80,accuracy_at_90,prr,n_samples
ROUTE_AB+deberta,xgb,math500_llama8b,0.8077216066481996,0.8686512159190738,0.06915943976868741,0.7550607287449392,0.7189873417721518,0.6644144144144144,,494
ROUTE_AB+deberta,xgb,math500_qwen7b,0.8800032116905537,0.9415254347034503,0.03580967924802123,0.8336673346693386,0.8471177944862155,0.7928730512249443,,499
ROUTE_AB+deberta+step,lr,arc_challenge_llama8b,0.6110269170976856,0.7313632294950699,0.11102480878008923,0.6190068493150684,0.6905781584582441,0.6755470980019029,,1168
ROUTE_AB+deberta+step,lr,arc_challenge_qwen7b,0.6660819964349376,0.8050725771896001,0.10386630113475916,0.7072961373390558,0.7564377682403434,0.7366412213740458,,1165
ROUTE_AB+deberta+step,lr,gpqa_diamond_llama8b,0.6608916608916607,0.517253863468472,0.2179212093738012,0.656084656084656,0.47019867549668876,0.4294117647058823,,189
ROUTE_AB+deberta+step,lr,gpqa_diamond_qwen7b,0.7234532689776217,0.6543622681384507,0.16071565463661502,0.6510416666666666,0.5098039215686274,0.47674418604651164,,192
ROUTE_AB+deberta+step,lr,gsm8k_llama8b,0.7295454650790929,0.659554208689344,0.06332161539912769,0.6785443517816527,0.5222748815165876,0.4835720303285594,,1319
ROUTE_AB+deberta+step,lr,gsm8k_qwen7b,0.8077097126056443,0.8789187091460477,0.13545413470893153,0.7344461305007587,0.7703984819734345,0.7200674536256324,,1318
ROUTE_AB+deberta+step,lr,math500_llama8b,0.7929362880886427,0.8387626512189503,0.05375001712842451,0.742914979757085,0.7037974683544304,0.6644144144144144,,494
ROUTE_AB+deberta+step,lr,math500_qwen7b,0.8137219478903206,0.8910306131060282,0.07032738422564062,0.8196392785571143,0.8320802005012531,0.7706013363028953,,499
ROUTE_AB+deberta+step,rf,arc_challenge_llama8b,0.6068356847906502,0.7375055339953231,0.040552911195546756,0.6558219178082192,0.6948608137044968,0.6755470980019029,,1168
ROUTE_AB+deberta+step,rf,arc_challenge_qwen7b,0.6729126559714794,0.812376011849144,0.05848963275999472,0.7236051502145923,0.7639484978540773,0.7385496183206107,,1165
ROUTE_AB+deberta+step,rf,gpqa_diamond_llama8b,0.6681681681681682,0.6177308875155845,0.06391960906761664,0.671957671957672,0.4503311258278146,0.4235294117647059,,189
ROUTE_AB+deberta+step,rf,gpqa_diamond_qwen7b,0.7538394032470382,0.6923869341735645,0.07263839675579217,0.734375,0.5163398692810458,0.47674418604651164,,192
ROUTE_AB+deberta+step,rf,gsm8k_llama8b,0.7220602616808569,0.6621714246110123,0.04239158185482749,0.6717210007581501,0.5165876777251185,0.485256950294861,,1319
ROUTE_AB+deberta+step,rf,gsm8k_qwen7b,0.799221547644894,0.8842424644727283,0.12794901324331492,0.7443095599393019,0.7590132827324478,0.7175379426644182,,1318
ROUTE_AB+deberta+step,rf,math500_llama8b,0.7671398891966759,0.8324573358870446,0.06689641543245511,0.7044534412955465,0.6987341772151898,0.6599099099099099,,494
ROUTE_AB+deberta+step,rf,math500_qwen7b,0.8253241800152554,0.9090016528248567,0.1152121990859389,0.7735470941883767,0.8195488721804511,0.7661469933184856,,499
ROUTE_AB+deberta+step,xgb,arc_challenge_llama8b,0.5865150522600389,0.7239958467041727,0.10723410457155778,0.610445205479452,0.6788008565310493,0.6698382492863939,,1168
ROUTE_AB+deberta+step,xgb,arc_challenge_qwen7b,0.6472549019607844,0.802781005083894,0.07806950750013279,0.6918454935622318,0.7510729613733905,0.7356870229007634,,1165
ROUTE_AB+deberta+step,xgb,gpqa_diamond_llama8b,0.7207207207207208,0.6480765299902143,0.12751794169858965,0.6772486772486772,0.47019867549668876,0.4411764705882353,,189
ROUTE_AB+deberta+step,xgb,gpqa_diamond_qwen7b,0.7298157086441421,0.6809072596815873,0.15818431436976732,0.6822916666666666,0.5163398692810458,0.47674418604651164,,192
ROUTE_AB+deberta+step,xgb,gsm8k_llama8b,0.7193210943691803,0.6596110320505786,0.08963795886053738,0.6626231993934799,0.5165876777251185,0.4869418702611626,,1319
ROUTE_AB+deberta+step,xgb,gsm8k_qwen7b,0.8030248733314674,0.8843723648042443,0.1042075619943813,0.7352048558421851,0.7703984819734345,0.7192242833052277,,1318
ROUTE_AB+deberta+step,xgb,math500_llama8b,0.8121191135734073,0.8660436600775061,0.05032888186062397,0.7550607287449392,0.7164556962025317,0.6599099099099099,,494
ROUTE_AB+deberta+step,xgb,math500_qwen7b,0.8751053835962904,0.9379668279903143,0.03764685995518446,0.8256513026052105,0.8546365914786967,0.7928730512249443,,499
ULTRA_STRUCTURAL,lr,arc_challenge_llama8b,0.565842434434591,0.6955349333727492,0.12408196232825952,0.5950342465753424,0.6777301927194861,0.6641294005708849,,1168
ULTRA_STRUCTURAL,lr,arc_challenge_qwen7b,0.6356613190730838,0.786665339039082,0.11797923059178289,0.6686695278969957,0.7478540772532188,0.7318702290076335,,1165
ULTRA_STRUCTURAL,lr,gpqa_diamond_llama8b,0.6237006237006237,0.47469874239811666,0.24118947687701803,0.5555555555555556,0.4503311258278146,0.43529411764705883,,189
ULTRA_STRUCTURAL,lr,gpqa_diamond_qwen7b,0.6869240895129441,0.5959496857408706,0.1483556824713011,0.640625,0.5098039215686274,0.47093023255813954,,192
ULTRA_STRUCTURAL,lr,gsm8k_llama8b,0.5996041880060623,0.5394834344668975,0.07490016670348269,0.5716451857467779,0.4919431279620853,0.4700926705981466,,1319
ULTRA_STRUCTURAL,lr,gsm8k_qwen7b,0.6727675079846298,0.8020523503525917,0.15289423520196985,0.6092564491654021,0.7182163187855788,0.6964586846543002,,1318
ULTRA_STRUCTURAL,lr,math500_llama8b,0.6108206371191136,0.6876935037897502,0.1305376653214737,0.5991902834008097,0.6531645569620254,0.6486486486486487,,494
ULTRA_STRUCTURAL,lr,math500_qwen7b,0.5990405074471075,0.7788103273629783,0.11667083973941751,0.685370741482966,0.7619047619047619,0.7416481069042317,,499
ULTRA_STRUCTURAL,rf,arc_challenge_llama8b,0.6013179893817769,0.7329915548477531,0.03912235011844198,0.6446917808219178,0.6895074946466809,0.6698382492863939,,1168
ULTRA_STRUCTURAL,rf,arc_challenge_qwen7b,0.6515650623885918,0.7977055605769371,0.06093820155690156,0.7098712446351931,0.7553648068669528,0.732824427480916,,1165
ULTRA_STRUCTURAL,rf,gpqa_diamond_llama8b,0.6667821667821667,0.5869482184763768,0.08323968592144192,0.6402116402116402,0.44370860927152317,0.4235294117647059,,189
ULTRA_STRUCTURAL,rf,gpqa_diamond_qwen7b,0.75329091706889,0.6631375189731045,0.09730975473454846,0.71875,0.5228758169934641,0.48255813953488375,,192
ULTRA_STRUCTURAL,rf,gsm8k_llama8b,0.5887448495775379,0.5337495239006796,0.030398977082999386,0.5693707354056103,0.4834123222748815,0.4743049705139006,,1319
ULTRA_STRUCTURAL,rf,gsm8k_qwen7b,0.6741957169425865,0.8099865848969489,0.12615967851714407,0.6320182094081942,0.7163187855787476,0.6930860033726813,,1318
ULTRA_STRUCTURAL,rf,math500_llama8b,0.5989612188365652,0.6879412096044455,0.0759547805858527,0.6012145748987854,0.6481012658227848,0.6418918918918919,,494
ULTRA_STRUCTURAL,rf,math500_qwen7b,0.6200369344413665,0.7898546127985777,0.06415592337060785,0.7094188376753507,0.7619047619047619,0.7527839643652561,,499
ULTRA_STRUCTURAL,xgb,arc_challenge_llama8b,0.585706789731155,0.71686214079693,0.0708370080460118,0.6138698630136986,0.6745182012847966,0.6698382492863939,,1168
ULTRA_STRUCTURAL,xgb,arc_challenge_qwen7b,0.6337504456327986,0.788332272594326,0.08128427883586146,0.6866952789699571,0.75,0.7299618320610687,,1165
ULTRA_STRUCTURAL,xgb,gpqa_diamond_llama8b,0.6481866481866483,0.5490141316738103,0.15072350742088422,0.671957671957672,0.4503311258278146,0.4235294117647059,,189
ULTRA_STRUCTURAL,xgb,gpqa_diamond_qwen7b,0.7108380868802106,0.6311997539965737,0.1399366987849741,0.671875,0.5098039215686274,0.47093023255813954,,192
ULTRA_STRUCTURAL,xgb,gsm8k_llama8b,0.6043293674887259,0.5379907782302946,0.0926966412872686,0.5739196360879454,0.4928909952606635,0.4692502106149958,,1319
ULTRA_STRUCTURAL,xgb,gsm8k_qwen7b,0.6588529337138403,0.8025880246479837,0.10314213000633649,0.629742033383915,0.7011385199240987,0.6913996627318718,,1318
ULTRA_STRUCTURAL,xgb,math500_llama8b,0.6164819944598338,0.689782920295991,0.1098355720128849,0.6194331983805668,0.660759493670886,0.6486486486486487,,494
ULTRA_STRUCTURAL,xgb,math500_qwen7b,0.5870167409370107,0.7611935507252673,0.11048312329935409,0.7254509018036072,0.7593984962406015,0.7505567928730512,,499
ULTRA_TEXT_ONLY,lr,arc_challenge_llama8b,0.6827569574130384,0.7933695624898177,0.08057683971646717,0.6703767123287672,0.7098501070663812,0.6822074215033301,,1168
ULTRA_TEXT_ONLY,lr,arc_challenge_qwen7b,0.7538645276292334,0.869688926389964,0.0977690581216321,0.7227467811158799,0.7811158798283262,0.7519083969465649,,1165
ULTRA_TEXT_ONLY,lr,gpqa_diamond_llama8b,0.7194502194502196,0.6769403010731343,0.13837656587677657,0.6772486772486772,0.47019867549668876,0.4235294117647059,,189
ULTRA_TEXT_ONLY,lr,gpqa_diamond_qwen7b,0.8011189118034225,0.7756773508632178,0.08324320331060636,0.7395833333333334,0.5228758169934641,0.48255813953488375,,192
ULTRA_TEXT_ONLY,lr,gsm8k_llama8b,0.7786280062477116,0.7530684382355113,0.05457321892212159,0.7058377558756633,0.5393364928909953,0.4919966301600674,,1319
ULTRA_TEXT_ONLY,lr,gsm8k_qwen7b,0.8577074892034204,0.9178486649880961,0.1307307752711368,0.7784522003034902,0.7884250474383302,0.7284991568296796,,1318
ULTRA_TEXT_ONLY,lr,math500_llama8b,0.8627596952908587,0.903804287587974,0.06531897025853996,0.7874493927125507,0.7341772151898734,0.6779279279279279,,494
ULTRA_TEXT_ONLY,lr,math500_qwen7b,0.9316311373399173,0.9651742752571001,0.11155074896787354,0.8877755511022044,0.8671679197994987,0.8017817371937639,,499
ULTRA_TEXT_ONLY,rf,arc_challenge_llama8b,0.637093383654194,0.7548970578246467,0.08002686601336283,0.6386986301369864,0.6991434689507494,0.6764985727878211,,1168
ULTRA_TEXT_ONLY,rf,arc_challenge_qwen7b,0.7151122994652406,0.8539953255981022,0.07933241076799419,0.7047210300429184,0.7628755364806867,0.7414122137404581,,1165
ULTRA_TEXT_ONLY,rf,gpqa_diamond_llama8b,0.6957726957726957,0.6680002900887307,0.09739989178284768,0.6878306878306878,0.4370860927152318,0.4117647058823529,,189
ULTRA_TEXT_ONLY,rf,gpqa_diamond_qwen7b,0.782799473453269,0.7433061242376698,0.07507009262917562,0.75,0.5098039215686274,0.48255813953488375,,192
ULTRA_TEXT_ONLY,rf,gsm8k_llama8b,0.7616159696698632,0.7192258704758552,0.021077636212754467,0.6997725549658832,0.5308056872037915,0.493681550126369,,1319
ULTRA_TEXT_ONLY,rf,gsm8k_qwen7b,0.8425098810610598,0.9040429424381105,0.11068497910355084,0.7738998482549317,0.786527514231499,0.7327150084317032,,1318
ULTRA_TEXT_ONLY,rf,math500_llama8b,0.8672957063711911,0.9074872659518093,0.03179452302658305,0.7955465587044535,0.7341772151898734,0.6801801801801802,,494
ULTRA_TEXT_ONLY,rf,math500_qwen7b,0.9335982978040066,0.9650160339528093,0.057961192056686005,0.8917835671342685,0.8796992481203008,0.8017817371937639,,499
ULTRA_TEXT_ONLY,xgb,arc_challenge_llama8b,0.6231508550309454,0.7453615611090461,0.11562770371299802,0.6121575342465754,0.6873661670235546,0.6774500475737393,,1168
ULTRA_TEXT_ONLY,xgb,arc_challenge_qwen7b,0.7108377896613192,0.8523229058952779,0.10315938477160592,0.6858369098712447,0.7639484978540773,0.7423664122137404,,1165
ULTRA_TEXT_ONLY,xgb,gpqa_diamond_llama8b,0.7103257103257103,0.6845853342156399,0.11691832746423428,0.6931216931216931,0.44370860927152317,0.4117647058823529,,189
ULTRA_TEXT_ONLY,xgb,gpqa_diamond_qwen7b,0.788613426941641,0.7287818001171281,0.09846667406964114,0.7447916666666666,0.5228758169934641,0.48255813953488375,,192
ULTRA_TEXT_ONLY,xgb,gsm8k_llama8b,0.7555142543300627,0.7044279263229067,0.054735949229084715,0.6921910538286581,0.5308056872037915,0.4886267902274642,,1319
ULTRA_TEXT_ONLY,xgb,gsm8k_qwen7b,0.8359259947109186,0.902852685046427,0.1326889554501479,0.7556904400606981,0.7827324478178368,0.7259696458684655,,1318
ULTRA_TEXT_ONLY,xgb,math500_llama8b,0.8584833795013851,0.8945560323300726,0.06579352515987177,0.7854251012145749,0.7316455696202532,0.6801801801801802,,494
ULTRA_TEXT_ONLY,xgb,math500_qwen7b,0.9301858765907904,0.9587353181787546,0.05871587280251225,0.8817635270541082,0.8872180451127819,0.8017817371937639,,499
ULTRA_HYBRID_CORE,lr,arc_challenge_llama8b,0.6392281092849157,0.7506654578811571,0.10147199700510746,0.6378424657534246,0.6970021413276232,0.6784015223596574,,1168
ULTRA_HYBRID_CORE,lr,arc_challenge_qwen7b,0.7098966131907308,0.8315878589254676,0.11317428318985234,0.7090128755364807,0.7725321888412017,0.7452290076335878,,1165
ULTRA_HYBRID_CORE,lr,gpqa_diamond_llama8b,0.6511896511896512,0.5248065062351213,0.22985122797149293,0.5978835978835979,0.45695364238410596,0.4294117647058823,,189
ULTRA_HYBRID_CORE,lr,gpqa_diamond_qwen7b,0.7342035980693286,0.6565990208614014,0.13737197620807634,0.6875,0.5032679738562091,0.47674418604651164,,192
ULTRA_HYBRID_CORE,lr,gsm8k_llama8b,0.7659402388776366,0.724348828601225,0.05839078296950316,0.7035633055344959,0.5289099526066351,0.4869418702611626,,1319
ULTRA_HYBRID_CORE,lr,gsm8k_qwen7b,0.8342963716691472,0.8983418465757729,0.1112371605040076,0.7625189681335357,0.7751423149905123,0.7209106239460371,,1318
ULTRA_HYBRID_CORE,lr,math500_llama8b,0.8455678670360112,0.8763672004551639,0.04741396980575185,0.7874493927125507,0.7316455696202532,0.6756756756756757,,494
ULTRA_HYBRID_CORE,lr,math500_qwen7b,0.863362640009635,0.9207377863320985,0.07499601361578132,0.8296593186372746,0.8421052631578947,0.7817371937639198,,499
ULTRA_HYBRID_CORE,rf,arc_challenge_llama8b,0.6583102750373985,0.7760537622930438,0.03949572417680941,0.6583904109589042,0.6980728051391863,0.6774500475737393,,1168
ULTRA_HYBRID_CORE,rf,arc_challenge_qwen7b,0.71698752228164,0.8460729896433485,0.063605476193162,0.7278969957081545,0.7725321888412017,0.7480916030534351,,1165
ULTRA_HYBRID_CORE,rf,gpqa_diamond_llama8b,0.6724416724416724,0.6181003194260798,0.08180002793275491,0.6402116402116402,0.45695364238410596,0.4235294117647059,,189
ULTRA_HYBRID_CORE,rf,gpqa_diamond_qwen7b,0.7718297498903028,0.7276325790074148,0.0778098691177244,0.7239583333333334,0.5228758169934641,0.48255813953488375,,192
ULTRA_HYBRID_CORE,rf,gsm8k_llama8b,0.751954727265143,0.7191845237807413,0.03954695018292195,0.6929492039423806,0.5213270142180095,0.4869418702611626,,1319
ULTRA_HYBRID_CORE,rf,gsm8k_qwen7b,0.8246494217846334,0.9015432303437179,0.10534267692808313,0.7663125948406677,0.7694497153700189,0.718381112984823,,1318
ULTRA_HYBRID_CORE,rf,math500_llama8b,0.8429189750692521,0.8929497155128927,0.08670493483784712,0.7672064777327935,0.7139240506329114,0.6621621621621622,,494
ULTRA_HYBRID_CORE,rf,math500_qwen7b,0.9025251916977799,0.9477157514496228,0.13062623388064887,0.8677354709418837,0.8646616541353384,0.7861915367483296,,499
ULTRA_HYBRID_CORE,xgb,arc_challenge_llama8b,0.6432172759597303,0.776203587545016,0.08117928353380668,0.6292808219178082,0.6937901498929336,0.6774500475737393,,1168
ULTRA_HYBRID_CORE,xgb,arc_challenge_qwen7b,0.6956720142602495,0.841060914329882,0.08500142367356837,0.7047210300429184,0.7660944206008584,0.7395038167938931,,1165
ULTRA_HYBRID_CORE,xgb,gpqa_diamond_llama8b,0.6687456687456688,0.6383742185309091,0.15391085070198177,0.6507936507936508,0.4503311258278146,0.40588235294117647,,189
ULTRA_HYBRID_CORE,xgb,gpqa_diamond_qwen7b,0.7472575691092586,0.7090728957915102,0.14373364906835678,0.671875,0.5163398692810458,0.48255813953488375,,192
ULTRA_HYBRID_CORE,xgb,gsm8k_llama8b,0.7560310346265973,0.7207862336682165,0.07546030093617087,0.6800606520090978,0.5270142180094787,0.4919966301600674,,1319
ULTRA_HYBRID_CORE,xgb,gsm8k_qwen7b,0.824487244210653,0.9041227049499014,0.06990621619319401,0.7647951441578149,0.7694497153700189,0.7242833052276559,,1318
ULTRA_HYBRID_CORE,xgb,math500_llama8b,0.856873268698061,0.889576256285888,0.06548775686139642,0.7773279352226721,0.7417721518987341,0.6734234234234234,,494
ULTRA_HYBRID_CORE,xgb,math500_qwen7b,0.9231402304387973,0.958422454188204,0.045133329675960315,0.8817635270541082,0.8771929824561403,0.7951002227171492,,499
ULTRA_HYBRID_ALL,lr,arc_challenge_llama8b,0.6556345349720204,0.7636913212206534,0.09997411755994856,0.646404109589041,0.702355460385439,0.6774500475737393,,1168
ULTRA_HYBRID_ALL,lr,arc_challenge_qwen7b,0.719711229946524,0.8363921948534454,0.10779168804449862,0.7158798283261802,0.7757510729613734,0.7442748091603053,,1165
ULTRA_HYBRID_ALL,lr,gpqa_diamond_llama8b,0.6583506583506584,0.5311077373788996,0.2122700236677364,0.6190476190476191,0.45695364238410596,0.4294117647058823,,189
ULTRA_HYBRID_ALL,lr,gpqa_diamond_qwen7b,0.7359587538394031,0.6651876934470327,0.1521185595575707,0.6666666666666666,0.5098039215686274,0.47674418604651164,,192
ULTRA_HYBRID_ALL,lr,gsm8k_llama8b,0.7686678191871487,0.7228867944107724,0.06610320469786761,0.7020470053070508,0.5345971563981042,0.4869418702611626,,1319
ULTRA_HYBRID_ALL,lr,gsm8k_qwen7b,0.8479009775122482,0.9070763208207065,0.10614443817384499,0.779969650986343,0.7874762808349146,0.7259696458684655,,1318
ULTRA_HYBRID_ALL,lr,math500_llama8b,0.8560249307479224,0.8898090132693901,0.045526502909993896,0.7894736842105263,0.7291139240506329,0.6734234234234234,,494
ULTRA_HYBRID_ALL,lr,math500_qwen7b,0.8788590469308283,0.9302450710190127,0.05919142368170407,0.8496993987975952,0.8521303258145363,0.7839643652561247,,499
ULTRA_HYBRID_ALL,rf,arc_challenge_llama8b,0.6642125469721117,0.7752491856487735,0.04732854328794429,0.6601027397260274,0.7044967880085653,0.6822074215033301,,1168
ULTRA_HYBRID_ALL,rf,arc_challenge_qwen7b,0.7322923351158646,0.8580808266900588,0.061817552820807344,0.7416309012875536,0.7811158798283262,0.7490458015267175,,1165
ULTRA_HYBRID_ALL,rf,gpqa_diamond_llama8b,0.6856086856086856,0.652656852988548,0.08146787154926824,0.6507936507936508,0.45695364238410596,0.4294117647058823,,189
ULTRA_HYBRID_ALL,rf,gpqa_diamond_qwen7b,0.7797279508556384,0.7419772469756447,0.04063266581700493,0.7447916666666666,0.5032679738562091,0.48255813953488375,,192
ULTRA_HYBRID_ALL,rf,gsm8k_llama8b,0.7702830472888733,0.736181687037277,0.03163984971483882,0.7012888551933283,0.5298578199052133,0.4911541701769166,,1319
ULTRA_HYBRID_ALL,rf,gsm8k_qwen7b,0.8474876862753306,0.915106885085812,0.10420347115361278,0.7731411229135053,0.7827324478178368,0.7293423271500843,,1318
ULTRA_HYBRID_ALL,rf,math500_llama8b,0.8676765927977841,0.9068742490884304,0.09100980002448145,0.7975708502024291,0.7367088607594937,0.6711711711711712,,494
ULTRA_HYBRID_ALL,rf,math500_qwen7b,0.926251555662612,0.9578315487882767,0.11001533090709925,0.8877755511022044,0.8696741854636592,0.7906458797327395,,499
ULTRA_HYBRID_ALL,xgb,arc_challenge_llama8b,0.6471836287728424,0.7747443236945462,0.08118808735480965,0.6352739726027398,0.6862955032119914,0.6793529971455756,,1168
ULTRA_HYBRID_ALL,xgb,arc_challenge_qwen7b,0.710445632798574,0.8515146882718726,0.07652573022719616,0.6978540772532189,0.759656652360515,0.7433206106870229,,1165
ULTRA_HYBRID_ALL,xgb,gpqa_diamond_llama8b,0.6919611919611919,0.6657624066900056,0.13282218607014445,0.6825396825396826,0.45695364238410596,0.43529411764705883,,189
ULTRA_HYBRID_ALL,xgb,gpqa_diamond_qwen7b,0.7553751645458534,0.7333454145566894,0.10062768363665478,0.71875,0.5228758169934641,0.48255813953488375,,192
ULTRA_HYBRID_ALL,xgb,gsm8k_llama8b,0.7586751885205252,0.7292735105298154,0.07821844721501066,0.6846095526914329,0.5317535545023697,0.493681550126369,,1319
ULTRA_HYBRID_ALL,xgb,gsm8k_qwen7b,0.8377596476038264,0.9084986643560561,0.08575447473310395,0.7723823975720789,0.777988614800759,0.7251264755480608,,1318
ULTRA_HYBRID_ALL,xgb,math500_llama8b,0.867087950138504,0.9031481308601101,0.05588393522660261,0.8076923076923077,0.739240506329114,0.6756756756756757,,494
ULTRA_HYBRID_ALL,xgb,math500_qwen7b,0.9307479224376732,0.9587721297982361,0.042297035658205744,0.8897795591182365,0.8796992481203008,0.799554565701559,,499
ULTRA_ALL-route_a,lr,arc_challenge_llama8b,0.6823365305330948,0.7887502837554048,0.08530204019777171,0.6575342465753424,0.7130620985010707,0.6831588962892483,,1168
ULTRA_ALL-route_a,lr,arc_challenge_qwen7b,0.7397754010695188,0.8555026720751291,0.09336784941508018,0.7193133047210301,0.7811158798283262,0.7509541984732825,,1165
ULTRA_ALL-route_a,lr,gpqa_diamond_llama8b,0.7136752136752137,0.6816460709758558,0.15489297039639302,0.671957671957672,0.47019867549668876,0.4470588235294118,,189
ULTRA_ALL-route_a,lr,gpqa_diamond_qwen7b,0.7881746379991224,0.7463434598333173,0.10227027632451305,0.7135416666666666,0.5163398692810458,0.47093023255813954,,192
ULTRA_ALL-route_a,lr,gsm8k_llama8b,0.7725656867152702,0.7346465754133411,0.05327099329531418,0.7043214556482184,0.5383886255924171,0.4911541701769166,,1319
ULTRA_ALL-route_a,lr,gsm8k_qwen7b,0.8544116223773663,0.9137708153015995,0.11117372317847334,0.7776934749620638,0.7912713472485768,0.7268128161888702,,1318
ULTRA_ALL-route_a,lr,math500_llama8b,0.8656336565096953,0.8938775278076277,0.06367001728143405,0.8036437246963563,0.7316455696202532,0.6756756756756757,,494
ULTRA_ALL-route_a,lr,math500_qwen7b,0.9279979124011402,0.9646629902485045,0.08972648307979708,0.8937875751503006,0.8671679197994987,0.7973273942093542,,499
ULTRA_ALL-route_a,rf,arc_challenge_llama8b,0.6677649911514807,0.7805926886325895,0.053645306573032535,0.6703767123287672,0.702355460385439,0.6822074215033301,,1168
ULTRA_ALL-route_a,rf,arc_challenge_qwen7b,0.7370516934046346,0.8592361979636314,0.05933636443553568,0.736480686695279,0.778969957081545,0.7471374045801527,,1165
ULTRA_ALL-route_a,rf,gpqa_diamond_llama8b,0.7147147147147147,0.6813484196902455,0.10405686414904064,0.671957671957672,0.47019867549668876,0.4411764705882353,,189
ULTRA_ALL-route_a,rf,gpqa_diamond_qwen7b,0.7897103992979376,0.7582304288639645,0.05610708302507798,0.7604166666666666,0.5163398692810458,0.4883720930232558,,192
ULTRA_ALL-route_a,rf,gsm8k_llama8b,0.7705310091351925,0.7339518050097071,0.032902092343144014,0.7065959059893859,0.533649289099526,0.489469250210615,,1319
ULTRA_ALL-route_a,rf,gsm8k_qwen7b,0.8494128910245178,0.9099703127113299,0.08846025724862795,0.7822458270106222,0.784629981024668,0.7310286677908938,,1318
ULTRA_ALL-route_a,rf,math500_llama8b,0.8702042936288088,0.9071678696415991,0.049856531105724446,0.8036437246963563,0.7417721518987341,0.6756756756756757,,494
ULTRA_ALL-route_a,rf,math500_qwen7b,0.9384559797663494,0.9671151485311762,0.06186963378158745,0.8877755511022044,0.8771929824561403,0.8040089086859689,,499
ULTRA_ALL-route_a,xgb,arc_challenge_llama8b,0.6461863371041388,0.7784931794084617,0.08386201993243338,0.6378424657534246,0.6895074946466809,0.6726926736441484,,1168
ULTRA_ALL-route_a,xgb,arc_challenge_qwen7b,0.7045062388591801,0.8441049774185312,0.08762657617102879,0.6969957081545064,0.7660944206008584,0.7375954198473282,,1165
ULTRA_ALL-route_a,xgb,gpqa_diamond_llama8b,0.7076692076692077,0.6470734229748513,0.13056738322314917,0.6825396825396826,0.46357615894039733,0.4294117647058823,,189
ULTRA_ALL-route_a,xgb,gpqa_diamond_qwen7b,0.7812637121544537,0.7448451749286106,0.11666056294537461,0.71875,0.5163398692810458,0.47674418604651164,,192
ULTRA_ALL-route_a,xgb,gsm8k_llama8b,0.7569626296006192,0.7192560840075244,0.08469931325092175,0.6876421531463229,0.5308056872037915,0.4919966301600674,,1319
ULTRA_ALL-route_a,xgb,gsm8k_qwen7b,0.8384162052017148,0.9074181587715543,0.09372828861314106,0.7610015174506829,0.7808349146110057,0.7268128161888702,,1318
ULTRA_ALL-route_a,xgb,math500_llama8b,0.8655470914127426,0.9035310862250223,0.06801976331109977,0.7955465587044535,0.7417721518987341,0.6801801801801802,,494
ULTRA_ALL-route_a,xgb,math500_qwen7b,0.9303866072503914,0.9571516239164035,0.04723203493438978,0.8857715430861723,0.8796992481203008,0.8017817371937639,,499
ULTRA_ALL-gnn,lr,arc_challenge_llama8b,0.6573846840769022,0.7640421011567227,0.10208892622832126,0.648972602739726,0.7034261241970021,0.6784015223596574,,1168
ULTRA_ALL-gnn,lr,arc_challenge_qwen7b,0.7210409982174688,0.8366354183388899,0.10718840094003548,0.7184549356223175,0.7757510729613734,0.7452290076335878,,1165
ULTRA_ALL-gnn,lr,gpqa_diamond_llama8b,0.6570801570801571,0.527507000942088,0.22355601154070687,0.6137566137566137,0.45695364238410596,0.4294117647058823,,189
ULTRA_ALL-gnn,lr,gpqa_diamond_qwen7b,0.7361781483106625,0.6634107079604967,0.15482202152417301,0.671875,0.5098039215686274,0.47674418604651164,,192
ULTRA_ALL-gnn,lr,gsm8k_llama8b,0.7690316510551124,0.72383979796685,0.06841398438635064,0.6959818043972706,0.5364928909952607,0.4877843302443134,,1319
ULTRA_ALL-gnn,lr,gsm8k_qwen7b,0.848016071274428,0.906474963923471,0.10460825960683756,0.7776934749620638,0.7903225806451613,0.7268128161888702,,1318
ULTRA_ALL-gnn,lr,math500_llama8b,0.8556613573407202,0.8910318590758873,0.035698441019141956,0.791497975708502,0.7291139240506329,0.6756756756756757,,494
ULTRA_ALL-gnn,lr,math500_qwen7b,0.8784977317435466,0.9301348609934296,0.05758807868271272,0.845691382765531,0.8421052631578947,0.7839643652561247,,499
ULTRA_ALL-gnn,rf,arc_challenge_llama8b,0.6636910872760575,0.776801731848834,0.04470688178625008,0.663527397260274,0.702355460385439,0.681255946717412,,1168
ULTRA_ALL-gnn,rf,arc_challenge_qwen7b,0.7291586452762924,0.8571236871077929,0.06173420649485524,0.7416309012875536,0.7800429184549357,0.7480916030534351,,1165
ULTRA_ALL-gnn,rf,gpqa_diamond_llama8b,0.6904596904596905,0.6546670575368738,0.07863586711347419,0.656084656084656,0.46357615894039733,0.4176470588235294,,189
ULTRA_ALL-gnn,rf,gpqa_diamond_qwen7b,0.7707327775340062,0.7347725507051374,0.05503977505334964,0.7395833333333334,0.5163398692810458,0.47674418604651164,,192
ULTRA_ALL-gnn,rf,gsm8k_llama8b,0.7662206443300164,0.7283373208989585,0.03174669100670676,0.7043214556482184,0.5270142180094787,0.4903117101937658,,1319
ULTRA_ALL-gnn,rf,gsm8k_qwen7b,0.8482044065216311,0.9142055448033816,0.10092733677742334,0.7754172989377845,0.7827324478178368,0.7310286677908938,,1318
